ID	Description	Count	GeneRatio	geneID
GO:0045087	innate immune response	5	5/101	SFPQ/TUBB/APP/NCAM1/MAVS
GO:1904951	positive regulation of establishment of protein localization	5	5/101	YWHAG/YWHAZ/WLS/MAVS/FLNA
GO:0030001	metal ion transport	5	5/101	SARAF/SLC39A7/CALM3/SEC61A1/NCS1
GO:0043271	negative regulation of ion transport	5	5/101	GDI1/ATF4/GPM6B/CALM3/HMGCR
GO:0099504	synaptic vesicle cycle	5	5/101	SV2A/CDH2/CANX/CALM3/NCS1
GO:1905114	cell surface receptor signaling pathway involved in cell-cell signaling	5	5/101	APP/CDH2/WLS/SOX9/AMOTL1
GO:0007264	small GTPase mediated signal transduction	5	5/101	GDI1/OGT/STMN1/GDI2/PREX1
GO:0033674	positive regulation of kinase activity	5	5/101	DDR1/FGFR1/NTRK2/CALM3/MOB1B
GO:0045859	regulation of protein kinase activity	5	5/101	APP/YWHAG/FGFR1/NTRK2/CALM3
GO:0042177	negative regulation of protein catabolic process	4	4/101	HIPK2/OGT/HMGCR/FLNA
GO:0045861	negative regulation of proteolysis	4	4/101	APLP2/APP/HIPK2/OGT
GO:0030162	regulation of proteolysis	4	4/101	APLP2/APP/HIPK2/OGT
GO:0106118	regulation of sterol biosynthetic process	4	4/101	SCD/FDFT1/HMGCR/HMGCS1
GO:0045540	regulation of cholesterol biosynthetic process	4	4/101	SCD/FDFT1/HMGCR/HMGCS1
GO:0050810	regulation of steroid biosynthetic process	4	4/101	SCD/FDFT1/HMGCR/HMGCS1
GO:1902930	regulation of alcohol biosynthetic process	4	4/101	SCD/FDFT1/HMGCR/HMGCS1
GO:0090181	regulation of cholesterol metabolic process	4	4/101	SCD/FDFT1/HMGCR/HMGCS1
GO:0008654	phospholipid biosynthetic process	4	4/101	PIP4K2B/FADS1/HMGCS1/MBOAT7
GO:0033865	nucleoside bisphosphate metabolic process	4	4/101	SCD/PANK3/HMGCR/HMGCS1
GO:0046390	ribose phosphate biosynthetic process	4	4/101	TMSB4X/SCD/TKT/PANK3
GO:0033875	ribonucleoside bisphosphate metabolic process	4	4/101	SCD/PANK3/HMGCR/HMGCS1
GO:0034032	purine nucleoside bisphosphate metabolic process	4	4/101	SCD/PANK3/HMGCR/HMGCS1
GO:0001817	regulation of cytokine production	4	4/101	TMSB4X/APP/ATF4/MAVS
GO:0010608	posttranscriptional regulation of gene expression	4	4/101	APP/YWHAZ/ATF4/APEX1
GO:0008088	axo-dendritic transport	4	4/101	SFPQ/APP/KIF5C/FEZ1
GO:0010631	epithelial cell migration	4	4/101	TMSB4X/FGFR1/SOX9/SPARC
GO:0010632	regulation of epithelial cell migration	4	4/101	TMSB4X/FGFR1/SOX9/SPARC
GO:0010634	positive regulation of epithelial cell migration	4	4/101	TMSB4X/FGFR1/SOX9/SPARC
GO:0010389	regulation of G2/M transition of mitotic cell cycle	4	4/101	TUBA1A/TUBB/APP/YWHAG
GO:1902749	regulation of cell cycle G2/M phase transition	4	4/101	TUBA1A/TUBB/APP/YWHAG
GO:0007178	transmembrane receptor protein serine/threonine kinase signaling pathway	4	4/101	PEG10/HIPK2/ZMIZ1/SOX11
GO:0014066	regulation of phosphatidylinositol 3-kinase signaling	4	4/101	FGFR1/PIP4K2B/NTRK2/SOX9
GO:0030111	regulation of Wnt signaling pathway	4	4/101	APP/CDH2/WLS/SOX9
GO:0048167	regulation of synaptic plasticity	4	4/101	APP/YWHAG/NTRK2/ATF4
GO:0007179	transforming growth factor beta receptor signaling pathway	4	4/101	PEG10/HIPK2/ZMIZ1/SOX11
GO:0014065	phosphatidylinositol 3-kinase signaling	4	4/101	FGFR1/PIP4K2B/NTRK2/SOX9
GO:0043065	positive regulation of apoptotic process	4	4/101	SFPQ/ATF4/PDIA3/PREX1
GO:0043523	regulation of neuron apoptotic process	4	4/101	PTPRZ1/HIPK2/NTRK2/ATF4
GO:2001233	regulation of apoptotic signaling pathway	4	4/101	SFPQ/FGFR1/HYOU1/PDIA3
GO:0097193	intrinsic apoptotic signaling pathway	4	4/101	SFPQ/HIPK2/ATF4/HYOU1
GO:0045666	positive regulation of neuron differentiation	4	4/101	FGFR1/SOX11/FEZ1/NRCAM
GO:1990138	neuron projection extension	4	4/101	DDR1/GDI1/L1CAM/NRCAM
GO:0016358	dendrite development	4	4/101	APP/PREX1/RBFOX2/SS18L1
GO:0090316	positive regulation of intracellular protein transport	4	4/101	YWHAG/YWHAZ/MAVS/FLNA
GO:0010970	transport along microtubule	4	4/101	SFPQ/APP/KIF5C/FEZ1
GO:1905475	regulation of protein localization to membrane	4	4/101	GDI1/YWHAG/YWHAZ/CDH2
GO:1903829	positive regulation of cellular protein localization	4	4/101	YWHAG/YWHAZ/MAVS/FLNA
GO:0071375	cellular response to peptide hormone stimulus	4	4/101	YWHAG/PIP4K2B/OGT/APEX1
GO:0090287	regulation of cellular response to growth factor stimulus	4	4/101	PEG10/HIPK2/FGFR1/SOX11
GO:0071870	cellular response to catecholamine stimulus	4	4/101	APP/ATF4/GNAS/FLNA
GO:0071868	cellular response to monoamine stimulus	4	4/101	APP/ATF4/GNAS/FLNA
GO:0060271	cilium assembly	4	4/101	TUBA1A/TUBB/YWHAG/FLNA
GO:0120031	plasma membrane bounded cell projection assembly	4	4/101	TUBA1A/TUBB/YWHAG/FLNA
GO:0043254	regulation of protein-containing complex assembly	4	4/101	TMSB4X/STMN1/SOX9/PREX1
GO:0044782	cilium organization	4	4/101	TUBA1A/TUBB/YWHAG/FLNA
GO:0048709	oligodendrocyte differentiation	4	4/101	PTPRZ1/NTRK2/SOX11/SOX9
GO:0003007	heart morphogenesis	4	4/101	ZMIZ1/SOX11/SOX9/FLNA
GO:0048562	embryonic organ morphogenesis	4	4/101	HIPK2/SOX11/GNAS/SOX9
GO:0030324	lung development	4	4/101	SRSF6/SOX11/SOX9/SPARC
GO:0030323	respiratory tube development	4	4/101	SRSF6/SOX11/SOX9/SPARC
GO:0043588	skin development	4	4/101	SRSF6/GNAS/STMN1/SOX9
GO:0048732	gland development	4	4/101	DDR1/PSAP/SOX9/HMGCS1
GO:0002064	epithelial cell development	4	4/101	ATF4/CDH2/SOX9/FLNA
GO:0002521	leukocyte differentiation	4	4/101	APP/ZMIZ1/GNAS/PREX1
GO:0030099	myeloid cell differentiation	4	4/101	APP/HIPK2/GNAS/RBFOX2
GO:1904062	regulation of cation transmembrane transport	4	4/101	TMSB4X/APP/CALM3/FLNA
GO:0032868	response to insulin	4	4/101	YWHAG/PIP4K2B/SRSF6/OGT
GO:0051591	response to cAMP	4	4/101	APP/BSG/APEX1/SPARC
GO:0071869	response to catecholamine	4	4/101	APP/ATF4/GNAS/FLNA
GO:0034765	regulation of ion transmembrane transport	4	4/101	TMSB4X/APP/CALM3/FLNA
GO:0010506	regulation of autophagy	4	4/101	EEF1A1/PIP4K2B/PSAP/FEZ1
GO:0019218	regulation of steroid metabolic process	4	4/101	SCD/FDFT1/HMGCR/HMGCS1
GO:0046890	regulation of lipid biosynthetic process	4	4/101	SCD/FDFT1/HMGCR/HMGCS1
GO:0050679	positive regulation of epithelial cell proliferation	4	4/101	FGFR1/SRSF6/SOX11/SOX9
GO:0043068	positive regulation of programmed cell death	4	4/101	SFPQ/ATF4/PDIA3/PREX1
GO:1901215	negative regulation of neuron death	4	4/101	PTPRZ1/HIPK2/NTRK2/ATF4
GO:0007188	adenylate cyclase-modulating G protein-coupled receptor signaling pathway	4	4/101	GNAS/PSAP/FLNA/ADGRL2
GO:0106106	cold-induced thermogenesis	4	4/101	SCD/ATF4/OGT/GNAS
GO:0043547	positive regulation of GTPase activity	4	4/101	GDI1/GDI2/PREX1/TBC1D16
GO:0008406	gonad development	3	3/101	SOX9/HMGCS1/FLNA
GO:0046546	development of primary male sexual characteristics	3	3/101	SOX9/HMGCS1/FLNA
GO:0008584	male gonad development	3	3/101	SOX9/HMGCS1/FLNA
GO:0006140	regulation of nucleotide metabolic process	3	3/101	TMSB4X/APP/OGT
GO:1901293	nucleoside phosphate biosynthetic process	3	3/101	TMSB4X/SCD/PANK3
GO:0006259	DNA metabolic process	3	3/101	SFPQ/GNAS/APEX1
GO:0043043	peptide biosynthetic process	3	3/101	EEF1A1/APP/ATF4
GO:0006164	purine nucleotide biosynthetic process	3	3/101	TMSB4X/SCD/PANK3
GO:1900542	regulation of purine nucleotide metabolic process	3	3/101	TMSB4X/APP/OGT
GO:0043484	regulation of RNA splicing	3	3/101	SRSF6/RBM39/RBFOX2
GO:0031400	negative regulation of protein modification process	3	3/101	YWHAG/CALM3/OGT
GO:0006412	translation	3	3/101	EEF1A1/APP/ATF4
GO:0009101	glycoprotein biosynthetic process	3	3/101	OGT/HS6ST1/OGA
GO:0072330	monocarboxylic acid biosynthetic process	3	3/101	SCD/FADS1/FADS2
GO:0006636	unsaturated fatty acid biosynthetic process	3	3/101	SCD/FADS1/FADS2
GO:0009260	ribonucleotide biosynthetic process	3	3/101	TMSB4X/SCD/PANK3
GO:0009165	nucleotide biosynthetic process	3	3/101	TMSB4X/SCD/PANK3
GO:0042326	negative regulation of phosphorylation	3	3/101	YWHAG/PIP4K2B/CALM3
GO:0045936	negative regulation of phosphate metabolic process	3	3/101	YWHAG/PIP4K2B/CALM3
GO:0001819	positive regulation of cytokine production	3	3/101	APP/ATF4/MAVS
GO:0048024	regulation of mRNA splicing, via spliceosome	3	3/101	SRSF6/RBM39/RBFOX2
GO:0050684	regulation of mRNA processing	3	3/101	SRSF6/RBM39/RBFOX2
GO:0046394	carboxylic acid biosynthetic process	3	3/101	SCD/FADS1/FADS2
GO:0018215	protein phosphopantetheinylation	3	3/101	OGT/B4GALNT4/PDIA3
GO:0043687	post-translational protein modification	3	3/101	APLP2/APP/CDH2
GO:0006633	fatty acid biosynthetic process	3	3/101	SCD/FADS1/FADS2
GO:0033559	unsaturated fatty acid metabolic process	3	3/101	SCD/FADS1/FADS2
GO:0006721	terpenoid metabolic process	3	3/101	FDFT1/SDC3/HMGCS1
GO:0032922	circadian regulation of gene expression	3	3/101	ATF4/OGT/MAGED1
GO:0097529	myeloid leukocyte migration	3	3/101	BSG/PREX1/CD99
GO:1902532	negative regulation of intracellular signal transduction	3	3/101	TMSB4X/HYOU1/STMN1
GO:0060828	regulation of canonical Wnt signaling pathway	3	3/101	CDH2/WLS/SOX9
GO:0017015	regulation of transforming growth factor beta receptor signaling pathway	3	3/101	PEG10/HIPK2/SOX11
GO:0043122	regulation of I-kappaB kinase/NF-kappaB signaling	3	3/101	WLS/MAVS/FLNA
GO:0014068	positive regulation of phosphatidylinositol 3-kinase signaling	3	3/101	FGFR1/NTRK2/SOX9
GO:0043123	positive regulation of I-kappaB kinase/NF-kappaB signaling	3	3/101	WLS/MAVS/FLNA
GO:0070371	ERK1 and ERK2 cascade	3	3/101	APP/YWHAZ/SOX9
GO:0007265	Ras protein signal transduction	3	3/101	GDI1/OGT/STMN1
GO:0007269	neurotransmitter secretion	3	3/101	SV2A/CALM3/NCS1
GO:0016079	synaptic vesicle exocytosis	3	3/101	SV2A/CALM3/NCS1
GO:0060070	canonical Wnt signaling pathway	3	3/101	CDH2/WLS/SOX9
GO:0090092	regulation of transmembrane receptor protein serine/threonine kinase signaling pathway	3	3/101	PEG10/HIPK2/SOX11
GO:0043524	negative regulation of neuron apoptotic process	3	3/101	PTPRZ1/HIPK2/NTRK2
GO:0030516	regulation of axon extension	3	3/101	GDI1/L1CAM/NRCAM
GO:0051017	actin filament bundle assembly	3	3/101	STMN1/FLNA/LIMCH1
GO:0032231	regulation of actin filament bundle assembly	3	3/101	STMN1/FLNA/LIMCH1
GO:0050772	positive regulation of axonogenesis	3	3/101	GDI1/NTRK2/L1CAM
GO:0008038	neuron recognition	3	3/101	APP/BSG/NRCAM
GO:0010770	positive regulation of cell morphogenesis involved in differentiation	3	3/101	PREX1/FLNA/SS18L1
GO:0010769	regulation of cell morphogenesis involved in differentiation	3	3/101	PREX1/FLNA/SS18L1
GO:0014032	neural crest cell development	3	3/101	CDH2/SOX11/SOX9
GO:0048675	axon extension	3	3/101	GDI1/L1CAM/NRCAM
GO:0010976	positive regulation of neuron projection development	3	3/101	NTRK2/FEZ1/FLNA
GO:0010977	negative regulation of neuron projection development	3	3/101	GDI1/CRMP1/FLNA
GO:2001257	regulation of cation channel activity	3	3/101	TMSB4X/APP/CALM3
GO:1904064	positive regulation of cation transmembrane transport	3	3/101	TMSB4X/CALM3/FLNA
GO:0006605	protein targeting	3	3/101	GDI1/YWHAG/SEC61A1
GO:0006913	nucleocytoplasmic transport	3	3/101	SRSF6/MAVS/FLNA
GO:0034504	protein localization to nucleus	3	3/101	SOX9/MAVS/FLNA
GO:0070585	protein localization to mitochondrion	3	3/101	YWHAG/YWHAZ/CALM3
GO:0072659	protein localization to plasma membrane	3	3/101	CDH2/BSG/FLNA
GO:0030968	endoplasmic reticulum unfolded protein response	3	3/101	ATF4/CANX/HYOU1
GO:0034620	cellular response to unfolded protein	3	3/101	ATF4/CANX/HYOU1
GO:0071773	cellular response to BMP stimulus	3	3/101	HIPK2/SOX11/SOX9
GO:1903351	cellular response to dopamine	3	3/101	ATF4/GNAS/FLNA
GO:0070588	calcium ion transmembrane transport	3	3/101	CALM3/SEC61A1/NCS1
GO:0007006	mitochondrial membrane organization	3	3/101	YWHAG/YWHAZ/CALM3
GO:0010639	negative regulation of organelle organization	3	3/101	TMSB4X/STMN1/FEZ1
GO:0007044	cell-substrate junction assembly	3	3/101	GPM6B/PLEC/LIMCH1
GO:0031333	negative regulation of protein-containing complex assembly	3	3/101	TMSB4X/STMN1/SOX9
GO:0031345	negative regulation of cell projection organization	3	3/101	GDI1/CRMP1/FLNA
GO:0061387	regulation of extent of cell growth	3	3/101	GDI1/L1CAM/NRCAM
GO:0032271	regulation of protein polymerization	3	3/101	TMSB4X/STMN1/PREX1
GO:0051963	regulation of synapse assembly	3	3/101	APP/NTRK2/ADGRL2
GO:1902905	positive regulation of supramolecular fiber organization	3	3/101	APP/FLNA/LIMCH1
GO:0090151	establishment of protein localization to mitochondrial membrane	3	3/101	YWHAG/YWHAZ/CALM3
GO:0061572	actin filament bundle organization	3	3/101	STMN1/FLNA/LIMCH1
GO:0060425	lung morphogenesis	3	3/101	SRSF6/SOX11/SOX9
GO:0001822	kidney development	3	3/101	SOX11/SEC61A1/SOX9
GO:0043583	ear development	3	3/101	DDR1/SOX9/SPARC
GO:0030282	bone mineralization	3	3/101	ATF4/GPM6B/SOX9
GO:0070167	regulation of biomineral tissue development	3	3/101	ATF4/GPM6B/SOX9
GO:0120162	positive regulation of cold-induced thermogenesis	3	3/101	SCD/OGT/GNAS
GO:0010594	regulation of endothelial cell migration	3	3/101	TMSB4X/FGFR1/SPARC
GO:0010595	positive regulation of endothelial cell migration	3	3/101	TMSB4X/FGFR1/SPARC
GO:0060562	epithelial tube morphogenesis	3	3/101	DDR1/SOX11/SOX9
GO:0072001	renal system development	3	3/101	SOX11/SEC61A1/SOX9
GO:0031214	biomineral tissue development	3	3/101	ATF4/GPM6B/SOX9
GO:0035108	limb morphogenesis	3	3/101	SOX11/GNAS/SOX9
GO:0002011	morphogenesis of an epithelial sheet	3	3/101	DDR1/SOX11/FLNA
GO:0001837	epithelial to mesenchymal transition	3	3/101	FGFR1/SOX9/FLNA
GO:0014031	mesenchymal cell development	3	3/101	CDH2/SOX11/SOX9
GO:0014033	neural crest cell differentiation	3	3/101	CDH2/SOX11/SOX9
GO:1903706	regulation of hemopoiesis	3	3/101	ZMIZ1/GNAS/RBFOX2
GO:0043542	endothelial cell migration	3	3/101	TMSB4X/FGFR1/SPARC
GO:0097530	granulocyte migration	3	3/101	BSG/PREX1/CD99
GO:0032412	regulation of ion transmembrane transporter activity	3	3/101	TMSB4X/APP/CALM3
GO:0034767	positive regulation of ion transmembrane transport	3	3/101	TMSB4X/CALM3/FLNA
GO:1903792	negative regulation of anion transport	3	3/101	GDI1/GPM6B/HMGCR
GO:1903532	positive regulation of secretion by cell	3	3/101	WLS/SOX11/NCS1
GO:0030168	platelet activation	3	3/101	YWHAZ/GNAS/FLNA
GO:0033273	response to vitamin	3	3/101	HMGCS1/MN1/SPARC
GO:0032869	cellular response to insulin stimulus	3	3/101	YWHAG/PIP4K2B/OGT
GO:1903350	response to dopamine	3	3/101	ATF4/GNAS/FLNA
GO:0009306	protein secretion	3	3/101	WLS/CANX/HMGCR
GO:0072655	establishment of protein localization to mitochondrion	3	3/101	YWHAG/YWHAZ/CALM3
GO:0006898	receptor-mediated endocytosis	3	3/101	CANX/HYOU1/SPARC
GO:0051047	positive regulation of secretion	3	3/101	WLS/SOX11/NCS1
GO:0022898	regulation of transmembrane transporter activity	3	3/101	TMSB4X/APP/CALM3
GO:0034764	positive regulation of transmembrane transport	3	3/101	TMSB4X/CALM3/FLNA
GO:0050657	nucleic acid transport	3	3/101	SFPQ/SRSF6/KIF5C
GO:0031330	negative regulation of cellular catabolic process	3	3/101	HIPK2/OGT/FEZ1
GO:0010563	negative regulation of phosphorus metabolic process	3	3/101	YWHAG/PIP4K2B/CALM3
GO:0090068	positive regulation of cell cycle process	3	3/101	SFPQ/APP/APEX1
GO:0050680	negative regulation of epithelial cell proliferation	3	3/101	MAGED1/SOX9/SPARC
GO:0031349	positive regulation of defense response	3	3/101	SFPQ/APP/MAVS
GO:0007219	Notch signaling pathway	3	3/101	APP/ZMIZ1/SOX9
GO:0007249	I-kappaB kinase/NF-kappaB signaling	3	3/101	WLS/MAVS/FLNA
GO:0035329	hippo signaling	3	3/101	SOX11/AMOTL1/MOB1B
GO:0043491	protein kinase B signaling	3	3/101	FGFR1/NTRK2/SOX9
GO:0001952	regulation of cell-matrix adhesion	3	3/101	DDR1/GPM6B/LIMCH1
GO:0060736	prostate gland growth	2	2/101	PSAP/SOX9
GO:0002573	myeloid leukocyte differentiation	2	2/101	APP/GNAS
GO:1902105	regulation of leukocyte differentiation	2	2/101	ZMIZ1/GNAS
GO:1902107	positive regulation of leukocyte differentiation	2	2/101	ZMIZ1/GNAS
GO:1903131	mononuclear cell differentiation	2	2/101	ZMIZ1/PREX1
GO:0030218	erythrocyte differentiation	2	2/101	HIPK2/RBFOX2
GO:0045637	regulation of myeloid cell differentiation	2	2/101	GNAS/RBFOX2
GO:1903708	positive regulation of hemopoiesis	2	2/101	ZMIZ1/GNAS
GO:0002218	activation of innate immune response	2	2/101	SFPQ/MAVS
GO:0030593	neutrophil chemotaxis	2	2/101	BSG/PREX1
GO:0006401	RNA catabolic process	2	2/101	YWHAZ/APEX1
GO:0045981	positive regulation of nucleotide metabolic process	2	2/101	TMSB4X/APP
GO:0006417	regulation of translation	2	2/101	APP/ATF4
GO:0034249	negative regulation of cellular amide metabolic process	2	2/101	NTRK2/ATF4
GO:0034033	purine nucleoside bisphosphate biosynthetic process	2	2/101	SCD/PANK3
GO:1900544	positive regulation of purine nucleotide metabolic process	2	2/101	TMSB4X/APP
GO:0006637	acyl-CoA metabolic process	2	2/101	SCD/HMGCS1
GO:0015936	coenzyme A metabolic process	2	2/101	PANK3/HMGCR
GO:0043487	regulation of RNA stability	2	2/101	YWHAZ/APEX1
GO:0045862	positive regulation of proteolysis	2	2/101	APP/OGT
GO:0052547	regulation of peptidase activity	2	2/101	APLP2/APP
GO:1903050	regulation of proteolysis involved in cellular protein catabolic process	2	2/101	HIPK2/OGT
GO:1903362	regulation of cellular protein catabolic process	2	2/101	HIPK2/OGT
GO:1903363	negative regulation of cellular protein catabolic process	2	2/101	HIPK2/OGT
GO:0006024	glycosaminoglycan biosynthetic process	2	2/101	SDC3/HS6ST1
GO:0051603	proteolysis involved in cellular protein catabolic process	2	2/101	HIPK2/OGT
GO:0044257	cellular protein catabolic process	2	2/101	HIPK2/OGT
GO:0006486	protein glycosylation	2	2/101	OGT/OGA
GO:0016241	regulation of macroautophagy	2	2/101	PIP4K2B/FEZ1
GO:0043488	regulation of mRNA stability	2	2/101	YWHAZ/APEX1
GO:1903051	negative regulation of proteolysis involved in cellular protein catabolic process	2	2/101	HIPK2/OGT
GO:1905037	autophagosome organization	2	2/101	PIP4K2B/FEZ1
GO:0006402	mRNA catabolic process	2	2/101	YWHAZ/APEX1
GO:0019941	modification-dependent protein catabolic process	2	2/101	HIPK2/OGT
GO:0043632	modification-dependent macromolecule catabolic process	2	2/101	HIPK2/OGT
GO:0006110	regulation of glycolytic process	2	2/101	APP/OGT
GO:0006661	phosphatidylinositol biosynthetic process	2	2/101	PIP4K2B/MBOAT7
GO:0006360	transcription by RNA polymerase I	2	2/101	ATF4/FLNA
GO:0009299	mRNA transcription	2	2/101	ATF4/FLNA
GO:0006094	gluconeogenesis	2	2/101	ATF4/OGT
GO:0046474	glycerophospholipid biosynthetic process	2	2/101	PIP4K2B/MBOAT7
GO:0019319	hexose biosynthetic process	2	2/101	ATF4/OGT
GO:0019322	pentose biosynthetic process	2	2/101	TKT/PGD
GO:0033866	nucleoside bisphosphate biosynthetic process	2	2/101	SCD/PANK3
GO:0061013	regulation of mRNA catabolic process	2	2/101	YWHAZ/APEX1
GO:0001933	negative regulation of protein phosphorylation	2	2/101	YWHAG/CALM3
GO:0010466	negative regulation of peptidase activity	2	2/101	APLP2/APP
GO:0032722	positive regulation of chemokine production	2	2/101	APP/MAVS
GO:0032755	positive regulation of interleukin-6 production	2	2/101	APP/MAVS
GO:1903557	positive regulation of tumor necrosis factor superfamily cytokine production	2	2/101	APP/MAVS
GO:0001818	negative regulation of cytokine production	2	2/101	TMSB4X/MAVS
GO:1903320	regulation of protein modification by small protein conjugation or removal	2	2/101	ZMIZ1/OGT
GO:0032642	regulation of chemokine production	2	2/101	APP/MAVS
GO:0032675	regulation of interleukin-6 production	2	2/101	APP/MAVS
GO:0032677	regulation of interleukin-8 production	2	2/101	TMSB4X/MAVS
GO:1903555	regulation of tumor necrosis factor superfamily cytokine production	2	2/101	APP/MAVS
GO:0006356	regulation of transcription by RNA polymerase I	2	2/101	ATF4/FLNA
GO:0006650	glycerophospholipid metabolic process	2	2/101	PIP4K2B/MBOAT7
GO:0045338	farnesyl diphosphate metabolic process	2	2/101	FDFT1/HMGCS1
GO:0009132	nucleoside diphosphate metabolic process	2	2/101	APP/OGT
GO:0046939	nucleotide phosphorylation	2	2/101	APP/OGT
GO:0006470	protein dephosphorylation	2	2/101	PTPRZ1/CALM3
GO:0006098	pentose-phosphate shunt	2	2/101	TKT/PGD
GO:0036109	alpha-linolenic acid metabolic process	2	2/101	FADS1/FADS2
GO:0043651	linoleic acid metabolic process	2	2/101	FADS1/FADS2
GO:0046488	phosphatidylinositol metabolic process	2	2/101	PIP4K2B/MBOAT7
GO:0044728	DNA methylation or demethylation	2	2/101	GNAS/APEX1
GO:0016570	histone modification	2	2/101	SFPQ/OGT
GO:0035601	protein deacylation	2	2/101	SFPQ/FLNA
GO:0070647	protein modification by small protein conjugation or removal	2	2/101	ZMIZ1/OGT
GO:0006006	glucose metabolic process	2	2/101	ATF4/OGT
GO:0006281	DNA repair	2	2/101	SFPQ/APEX1
GO:0006304	DNA modification	2	2/101	GNAS/APEX1
GO:0006310	DNA recombination	2	2/101	SFPQ/APEX1
GO:0001676	long-chain fatty acid metabolic process	2	2/101	FADS1/FADS2
GO:0008299	isoprenoid biosynthetic process	2	2/101	HMGCR/HMGCS1
GO:0045017	glycerolipid biosynthetic process	2	2/101	PIP4K2B/MBOAT7
GO:0006165	nucleoside diphosphate phosphorylation	2	2/101	APP/OGT
GO:0009135	purine nucleoside diphosphate metabolic process	2	2/101	APP/OGT
GO:0009185	ribonucleoside diphosphate metabolic process	2	2/101	APP/OGT
GO:0032602	chemokine production	2	2/101	APP/MAVS
GO:0032635	interleukin-6 production	2	2/101	APP/MAVS
GO:0032637	interleukin-8 production	2	2/101	TMSB4X/MAVS
GO:0071706	tumor necrosis factor superfamily cytokine production	2	2/101	APP/MAVS
GO:0031123	RNA 3'-end processing	2	2/101	APP/SRSF6
GO:0030217	T cell differentiation	2	2/101	ZMIZ1/PREX1
GO:0098840	protein transport along microtubule	2	2/101	SFPQ/KIF5C
GO:0022030	telencephalon glial cell migration	2	2/101	ZMIZ1/MBOAT7
GO:0014909	smooth muscle cell migration	2	2/101	DDR1/APEX1
GO:0021932	hindbrain radial glia guided cell migration	2	2/101	FLNA/RBFOX2
GO:0022029	telencephalon cell migration	2	2/101	ZMIZ1/MBOAT7
GO:0002685	regulation of leukocyte migration	2	2/101	APP/CD99
GO:0030336	negative regulation of cell migration	2	2/101	APEX1/LIMCH1
GO:0002687	positive regulation of leukocyte migration	2	2/101	APP/CD99
GO:0030595	leukocyte chemotaxis	2	2/101	BSG/PREX1
GO:0071674	mononuclear cell migration	2	2/101	APP/CD99
GO:0035767	endothelial cell chemotaxis	2	2/101	TMSB4X/FGFR1
GO:1901992	positive regulation of mitotic cell cycle phase transition	2	2/101	APP/APEX1
GO:0007052	mitotic spindle organization	2	2/101	STMN1/FLNA
GO:1901989	positive regulation of cell cycle phase transition	2	2/101	APP/APEX1
GO:1902806	regulation of cell cycle G1/S phase transition	2	2/101	APEX1/MN1
GO:2001236	regulation of extrinsic apoptotic signaling pathway	2	2/101	FGFR1/PDIA3
GO:0007189	adenylate cyclase-activating G protein-coupled receptor signaling pathway	2	2/101	GNAS/ADGRL2
GO:0007193	adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway	2	2/101	PSAP/FLNA
GO:0030518	intracellular steroid hormone receptor signaling pathway	2	2/101	ZMIZ1/RBFOX2
GO:0090100	positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway	2	2/101	HIPK2/SOX11
GO:2001235	positive regulation of apoptotic signaling pathway	2	2/101	SFPQ/PDIA3
GO:0030178	negative regulation of Wnt signaling pathway	2	2/101	CDH2/SOX9
GO:0090101	negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway	2	2/101	PEG10/HIPK2
GO:0030510	regulation of BMP signaling pathway	2	2/101	HIPK2/SOX11
GO:0051896	regulation of protein kinase B signaling	2	2/101	FGFR1/NTRK2
GO:0070302	regulation of stress-activated protein kinase signaling cascade	2	2/101	APP/HIPK2
GO:1901222	regulation of NIK/NF-kappaB signaling	2	2/101	TMSB4X/APP
GO:1901796	regulation of signal transduction by p53 class mediator	2	2/101	HIPK2/CHD3
GO:2001242	regulation of intrinsic apoptotic signaling pathway	2	2/101	SFPQ/HYOU1
GO:0070304	positive regulation of stress-activated protein kinase signaling cascade	2	2/101	APP/HIPK2
GO:0090090	negative regulation of canonical Wnt signaling pathway	2	2/101	CDH2/SOX9
GO:0051403	stress-activated MAPK cascade	2	2/101	APP/HIPK2
GO:0001844	protein insertion into mitochondrial membrane involved in apoptotic signaling pathway	2	2/101	YWHAG/YWHAZ
GO:1901028	regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway	2	2/101	YWHAG/YWHAZ
GO:1901030	positive regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway	2	2/101	YWHAG/YWHAZ
GO:0046883	regulation of hormone secretion	2	2/101	SOX11/GNAS
GO:0060291	long-term synaptic potentiation	2	2/101	APP/NTRK2
GO:0046928	regulation of neurotransmitter secretion	2	2/101	CALM3/NCS1
GO:0050806	positive regulation of synaptic transmission	2	2/101	APP/NTRK2
GO:0051893	regulation of focal adhesion assembly	2	2/101	GPM6B/LIMCH1
GO:1900026	positive regulation of substrate adhesion-dependent cell spreading	2	2/101	PREX1/FLNA
GO:0008286	insulin receptor signaling pathway	2	2/101	PIP4K2B/OGT
GO:0008543	fibroblast growth factor receptor signaling pathway	2	2/101	FGFR1/RBFOX2
GO:0030509	BMP signaling pathway	2	2/101	HIPK2/SOX11
GO:0060395	SMAD protein signal transduction	2	2/101	HIPK2/ZMIZ1
